,Unnamed: 0,Name,Price,Alcohol,Bottle,Category,From,Variety,Winery,Score,Year
<<<<<<< HEAD
2624,2624,Château des Landes 2020 Cuvée Prestige  (Lussac Saint-Émilion),$41 ,14.0,750,1,Bordeaux,Merlot,Château des Landes,91.0,2020.0
2625,2625,Château Haut la Grenière 2020  Lussac Saint-Émilion,$25 ,13.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château Haut la Grenière,91.0,2020.0
2626,2626,Château le Roudier 2020  Bordeaux Supérieur,$15 ,13.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château le Roudier,91.0,2020.0
2628,2628,Clementine Carter 2021 Grenache Blanc (Santa Barbara County),$38 ,13.0,750,2,Central Coast,"Grenache Blanc, Other White",Clementine Carter,91.0,2021.0
2629,2629,Dandelion 2020 Menagerie of the Barossa Red (Barossa Valley),$24 ,14.0,750,1,South Australia,"Grenache-Shiraz-Mataro, Rhône-style Red Blend",Dandelion,91.0,2020.0
2630,2630,D'Arenberg 2017 The Galvo Garage Red (McLaren Vale),$29 ,14.0,750,1,South Australia,Bordeaux-style Red Blend,D'Arenberg,91.0,2017.0
2631,2631,D'Arenberg 2018 The Custodian Grenache (McLaren Vale),$21 ,14.0,750,1,South Australia,Grenache,D'Arenberg,91.0,2018.0
2632,2632,Dunites 2021 Sans Soufre Syrah,$32 ,13.0,750,1,California Other,Syrah,Dunites,91.0,2021.0
2633,2633,Epiphany 2019 Rodney's Vineyard Mourvèdre (Santa Barbara County),$37 ,14.0,750,1,Central Coast,Mourvèdre,Epiphany,91.0,2019.0
2634,2634,Famille Conti 2021 Cuvée des Conti White (Bergerac Sec),$23 ,13.0,750,2,Southwest France,Bordeaux-style White Blend,Famille Conti,91.0,2021.0
2635,2635,Sierra Vista 2019 Grenache (El Dorado),$29 ,14.0,750,1,Sierra Foothills,Grenache,Sierra Vista,91.0,2019.0
2636,2636,Casa Relvas 2020 Ciconia The Reserve Blend Red (Alentejano),$20 ,14.0,750,1,Portugal,Portuguese Red,Casa Relvas,91.0,2020.0
2637,2637,Château des Landes 2020 Cuvée Prestige  (Lussac Saint-Émilion),$41 ,14.0,750,1,Bordeaux,Merlot,Château des Landes,91.0,2020.0
2638,2638,Château Haut la Grenière 2020  Lussac Saint-Émilion,$25 ,13.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château Haut la Grenière,91.0,2020.0
2639,2639,Château le Roudier 2020  Bordeaux Supérieur,$15 ,13.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château le Roudier,91.0,2020.0
2641,2641,Clementine Carter 2021 Grenache Blanc (Santa Barbara County),$38 ,13.0,750,2,Central Coast,"Grenache Blanc, Other White",Clementine Carter,91.0,2021.0
2642,2642,Dandelion 2020 Menagerie of the Barossa Red (Barossa Valley),$24 ,14.0,750,1,South Australia,"Grenache-Shiraz-Mataro, Rhône-style Red Blend",Dandelion,91.0,2020.0
2643,2643,D'Arenberg 2017 The Galvo Garage Red (McLaren Vale),$29 ,14.0,750,1,South Australia,Bordeaux-style Red Blend,D'Arenberg,91.0,2017.0
2644,2644,D'Arenberg 2018 The Custodian Grenache (McLaren Vale),$21 ,14.0,750,1,South Australia,Grenache,D'Arenberg,91.0,2018.0
2645,2645,Dunites 2021 Sans Soufre Syrah,$32 ,13.0,750,1,California Other,Syrah,Dunites,91.0,2021.0
2646,2646,Epiphany 2019 Rodney's Vineyard Mourvèdre (Santa Barbara County),$37 ,14.0,750,1,Central Coast,Mourvèdre,Epiphany,91.0,2019.0
2647,2647,Famille Conti 2021 Cuvée des Conti White (Bergerac Sec),$23 ,13.0,750,2,Southwest France,Bordeaux-style White Blend,Famille Conti,91.0,2021.0
2648,2648,Fess Parker 2019 Syrah (Santa Barbara County),$30 ,14.0,750,1,Central Coast,Syrah,Fess Parker,91.0,2019.0
2649,2649,Forest Hill 2021 Highbury Fields Riesling (Great Southern),$20 ,12.0,750,2,Western Australia,Riesling,Forest Hill,91.0,2021.0
2654,2654,Le Casque 2019 Cabernet Franc (Sierra Foothills),$30 ,14.0,750,1,Sierra Foothills,Cabernet Franc,Le Casque,91.0,2019.0
2655,2655,Le Mistral 2019 Joseph's Blend Red (Monterey County),$50 ,13.0,750,1,Central Coast,Rhône-style Red Blend,Le Mistral,91.0,2019.0
2656,2656,Lindquist Family 2021 Viognier-Chardonnay (Central Coast),$28 ,13.0,750,2,Central Coast,"Viognier-Chardonnay, White Blend",Lindquist Family,91.0,2021.0
2657,2657,Lucas & Lewellen 2018 Cote del Sol Cabernet Sauvignon (Santa Ynez Valley),$35 ,13.0,750,1,Central Coast,Cabernet Sauvignon,Lucas & Lewellen,91.0,2018.0
2659,2659,Opaque 2019 Malbec (Paso Robles),$35 ,14.0,750,1,Central Coast,Malbec,Opaque,91.0,2019.0
2660,2660,Opolo 2019 Reserve Collection Syrah (Paso Robles Willow Creek District),$55 ,14.0,750,1,Central Coast,Syrah,Opolo,91.0,2019.0
2661,2661,Phelps Creek 2019 Lynette Chardonnay (Columbia Gorge (OR)),$49 ,13.0,750,2,Oregon Other,Chardonnay,Phelps Creek,91.0,2019.0
2663,2663,Quinta da Rede 2021 Reserva White (Douro),$22 ,13.0,750,2,Portugal,Portuguese White,Quinta da Rede,91.0,2021.0
2664,2664,Adega Mãe 2017 Reserva Red (Lisboa),$23 ,14.0,750,1,Portugal,Portuguese Red,Adega Mãe,91.0,2017.0
2666,2666,Babcock 2019 Fathom Santa Ynez Vineyard Petit Verdot (Santa Barbara County),$50 ,13.0,750,1,Central Coast,Petit Verdot,Babcock,91.0,2019.0
2668,2668,Bodega Norton 2018 Lote Negro Unique Edition Malbec-Cabernet Franc (Uco Valley),$40 ,14.0,750,1,Mendoza Province,"Malbec-Cabernet Franc, Red Blends",Bodega Norton,91.0,2018.0
2670,2670,Buehler 2020 Chardonnay (Russian River Valley),$25 ,13.0,750,2,Sonoma,Chardonnay,Buehler,91.0,2020.0
2671,2671,Casa da Passarella 2017 Enxertia Alfrocheiro (Dão),$28 ,14.0,750,1,Portugal,"Alfrocheiro, Portuguese Red",Casa da Passarella,91.0,2017.0
2672,2672,Château de Camparian 2019  Pessac-Léognan,$34 ,14.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château de Camparian,91.0,2019.0
2673,2673,Château Haut Musset 2018  Montagne-Saint-Émilion,$38 ,14.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château Haut Musset,91.0,2018.0
2674,2674,Château les Ricaudelles 2018  Bordeaux,$19 ,14.0,750,1,Bordeaux,Malbec,Château les Ricaudelles,91.0,2018.0
2675,2675,Château Maltus 2020 Ambre de Maltus  (Bordeaux Blanc),$34 ,13.0,750,2,Bordeaux,Bordeaux-style White Blend,Château Maltus,91.0,2020.0
2677,2677,Croma Vera 2021 Albariño (Edna Valley),$30 ,14.0,750,2,Central Coast,Albariño,Croma Vera,91.0,2021.0
2678,2678,Dorcich 2021 Estate Carbonic Malbec (Santa Clara Valley),$38 ,11.0,750,1,Central Coast,Malbec,Dorcich,91.0,2021.0
2679,2679,Dusty Nabor 2020 Spear Vineyard Grenache (Sta. Rita Hills),$35 ,14.0,750,1,Central Coast,Grenache,Dusty Nabor,91.0,2020.0
2680,2680,Epiphany 2019 Rodney's Vineyard Petite Sirah (Santa Barbara County),$40 ,14.0,750,1,Central Coast,Petite Sirah,Epiphany,91.0,2019.0
2681,2681,Flanagan 2019 Cabernet Sauvignon (Sonoma County),$95 ,14.0,750,1,Sonoma,Cabernet Sauvignon,Flanagan,91.0,2019.0
2682,2682,Fleur de California 2020 Carneros Select Chardonnay (Carneros),$22 ,13.0,750,2,Napa-Sonoma,Chardonnay,Fleur de California,91.0,2020.0
2683,2683,Folktale 2020 Eden Rift Vineyard Pinot Noir (Cienega Valley),$85 ,12.0,750,1,Central Coast,Pinot Noir,Folktale,91.0,2020.0
2685,2685,Domaine la Goujonne 2019 Red (Coteaux Varois en Provence),$27 ,13.0,750,1,Provence,"Provence red blend, Red Blends",Domaine la Goujonne,91.0,2019.0
2686,2686,Dusky Goose 2019 Chardonnay (Yamhill-Carlton),$60 ,13.0,750,2,Willamette Valley,Chardonnay,Dusky Goose,91.0,2019.0
2687,2687,Gérard Bertrand 2019 Kosmos Héritage 888 Red (Languedoc),$19 ,14.0,750,1,Languedoc-Roussillon,Rhône-style Red Blend,Gérard Bertrand,91.0,2019.0
2688,2688,Kranemann Wine Estates 2018 Quinta do Convento Reserva Red (Douro),$57 ,13.0,750,1,Portugal,Portuguese Red,Kranemann Wine Estates,91.0,2018.0
2689,2689,Luigi Bosca 2020 De Sangre Cabernet Sauvignon (Mendoza),$29 ,14.0,750,1,Mendoza Province,Cabernet Sauvignon,Luigi Bosca,91.0,2020.0
2690,2690,McGrail 2018 A Jó Élet Cabernet Sauvignon (Livermore Valley),$59 ,14.0,750,1,Central Coast,Cabernet Sauvignon,McGrail,91.0,2018.0
2692,2692,Pali Wine Co. 2019 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),$79 ,14.0,750,1,Central Coast,Pinot Noir,Pali Wine Co.,91.0,2019.0
2693,2693,Quinta da Casaboa 2016 Reserva Homenagem Red (Lisboa),$30 ,14.0,750,1,Portugal,Portuguese Red,Quinta da Casaboa,91.0,2016.0
2695,2695,Quinta do Ameal 2021 Solo Unico White (Vinho Verde),$30 ,12.0,750,2,Portugal,Portuguese White,Quinta do Ameal,91.0,2021.0
2697,2697,Rancho Sisquoc 2021 Sauvignon Blanc (Santa Barbara County),$22 ,14.0,750,2,Central Coast,Sauvignon Blanc,Rancho Sisquoc,91.0,2021.0
2698,2698,Rangeland 2019 Ultramafic Reserve Merlot (Adelaida District),$45 ,14.0,750,1,Central Coast,Merlot,Rangeland,91.0,2019.0
2699,2699,Refugio Ranch 2021 Malvasia Bianca (Santa Ynez Valley),$28 ,12.0,750,2,Central Coast,"Malvasia Bianca, Italian White",Refugio Ranch,91.0,2021.0
2700,2700,Robert Oatley 2019 Signature Series Cabernet Sauvignon (Margaret River),$18 ,14.0,750,1,Western Australia,Cabernet Sauvignon,Robert Oatley,91.0,2019.0
2701,2701,Shannon Ridge 2020 Buck Shack Sustainably Farmed Cabernet Sauvignon (Lake County),$35 ,14.0,750,1,Lake County,Cabernet Sauvignon,Shannon Ridge,91.0,2020.0
2702,2702,Soda Rock Winery 2019 Warm Springs Cabernet Franc (Dry Creek Valley),$48 ,14.0,750,1,Sonoma,Cabernet Franc,Soda Rock Winery,91.0,2019.0
2703,2703,Sogrape 2020 Quinta dos Carvalhais Reserva White (Dão),$60 ,13.0,750,2,Portugal,Portuguese White,Sogrape,91.0,2020.0
2704,2704,Tooth & Nail 2020 The Fiend Red (Paso Robles),$35 ,15.0,750,1,Central Coast,"Red Blends, Red Blends",Tooth & Nail,91.0,2020.0
2705,2705,Viña Cobos 2018 Reptil Cabernet Sauvignon (Luján de Cuyo),$50 ,14.0,750,1,Mendoza Province,Cabernet Sauvignon,Viña Cobos,91.0,2018.0
2707,2707,Dry Creek Vineyard 2019 The Mariner Red (Dry Creek Valley),$50 ,14.0,750,1,Sonoma,Bordeaux-style Red Blend,Dry Creek Vineyard,91.0,2019.0
2708,2708,Epiphany 2020 Camp Four Vineyard Roussanne (Santa Barbara County),$28 ,14.0,750,2,Central Coast,Roussanne,Epiphany,91.0,2020.0
2709,2709,Ermisch 2020 Cabernet Sauvignon (Walla Walla Valley (OR)),$39 ,13.0,750,1,Oregon Other,Cabernet Sauvignon,Ermisch,91.0,2020.0
2710,2710,Finca Decero 2019 Mini Ediciones Remolinos Vineyard Cabernet Franc (Agrelo),$39 ,14.0,750,1,Mendoza Province,Cabernet Franc,Finca Decero,91.0,2019.0
2711,2711,Folktale 2021 Sauvignon Blanc (Arroyo Seco),$34 ,12.0,750,2,Central Coast,Sauvignon Blanc,Folktale,91.0,2021.0
2712,2712,Günter & Regina Triebaumer 2020 Ried Geyerumriss Furmint (Burgenland),$57 ,13.0,750,2,Austria,"Furmint, Other White",Günter & Regina Triebaumer,91.0,2020.0
2713,2713,J. Lohr 2020 Los Osos Merlot (Paso Robles),$15 ,14.0,750,1,Central Coast,Merlot,J. Lohr,91.0,2020.0
2714,2714,Jardim de Granito 2019 Encruzado Encruzado (Dão),$24 ,13.0,750,2,Portugal,"Encruzado, Portuguese White",Jardim de Granito,91.0,2019.0
2717,2717,Lobo 2019 Wulff Vineyards Cabernet Sauvignon (Atlas Peak),$105 ,14.0,750,1,Napa,Cabernet Sauvignon,Lobo,91.0,2019.0
2719,2719,Mendoza Vineyards 2018 Gran Reserva by Richard Bonvin Malbec (Mendoza),$35 ,14.0,750,1,Mendoza Province,Malbec,Mendoza Vineyards,91.0,2018.0
2720,2720,Minus Tide 2019 Feliz Creek Vineyard Carignan (Mendocino),$32 ,14.0,750,1,Mendocino County,Carignan,Minus Tide,91.0,2019.0
2722,2722,Monterra 2021 M Block - Special Batch Chardonnay (Fleurieu),$23 ,12.0,750,2,Southern Australia,Chardonnay,Monterra,91.0,2021.0
2723,2723,Morambro Creek 2020 Chardonnay (Padthaway),$31 ,13.0,750,2,South Australia,Chardonnay,Morambro Creek,91.0,2020.0
2724,2724,Moric 2020 Blaufränkisch (Burgenland),$34 ,12.0,750,1,Austria,"Blaufränkisch, Other Red",Moric,91.0,2020.0
2725,2725,Navarro 2021 Grüner Veltliner (Anderson Valley),$24 ,12.0,750,2,Mendocino County,Grüner Veltliner,Navarro,91.0,2021.0
2726,2726,Netzl 2020 Christina Chardonnay (Weinland Österreich),$26 ,13.0,750,2,Austria,Chardonnay,Netzl,91.0,2020.0
2727,2727,Petaluma 2020 Chardonnay (Piccadilly Valley),$60 ,14.0,750,2,South Australia,Chardonnay,Petaluma,91.0,2020.0
2728,2728,Provam 2021 Portal do Fidalgo Alvarinho (Vinho Verde),$15 ,12.0,750,2,Portugal,"Alvarinho, Albariño",Provam,91.0,2021.0
2730,2730,Belle Glos 2021 Clark & Telephone Pinot Noir (Santa Maria Valley),$55 ,14.0,750,1,Central Coast,Pinot Noir,Belle Glos,91.0,2021.0
2731,2731,Bernhard Ott 2021 Fass 4 Grüner Veltliner (Niederösterreich),$28 ,12.0,750,2,Austria,Grüner Veltliner,Bernhard Ott,91.0,2021.0
2734,2734,Château Escalette 2019 Grand Vin  (Côtes de Bourg),$21 ,14.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château Escalette,91.0,2019.0
2737,2737,Schild Estate 2018 Moorooroo Shiraz (Barossa Valley),$110 ,14.0,750,1,South Australia,Shiraz,Schild Estate,91.0,2018.0
2738,2738,Soda Rock Winery 2015 Antoine Phillipe Reserve Cabernet Sauvignon (Alexander Valley),$150 ,14.0,750,1,Sonoma,Cabernet Sauvignon,Soda Rock Winery,91.0,2015.0
2739,2739,Storm Wines 2021 Pinot Noir (Santa Barbara County),$45 ,13.0,750,1,Central Coast,Pinot Noir,Storm Wines,91.0,2021.0
2740,2740,Vinum Cellars 2021 Chardonnay (Monterey),$20 ,14.0,750,2,Central Coast,Chardonnay,Vinum Cellars,91.0,2021.0
2741,2741,Wiens Cellars 2019 Reserve Syrah (Temecula Valley),$85 ,13.0,750,1,South Coast,Syrah,Wiens Cellars,91.0,2019.0
2742,2742,Wiens Cellars 2021 Fiano (Temecula Valley),$26 ,11.0,750,2,South Coast,"Fiano, Italian White",Wiens Cellars,91.0,2021.0
2743,2743,Lobo 2019 Wulff Vineyards Cabernet Sauvignon (Atlas Peak),$105 ,14.0,750,1,Napa,Cabernet Sauvignon,Lobo,91.0,2019.0
2745,2745,Mendoza Vineyards 2018 Gran Reserva by Richard Bonvin Malbec (Mendoza),$35 ,14.0,750,1,Mendoza Province,Malbec,Mendoza Vineyards,91.0,2018.0
2746,2746,Minus Tide 2019 Feliz Creek Vineyard Carignan (Mendocino),$32 ,14.0,750,1,Mendocino County,Carignan,Minus Tide,91.0,2019.0
2748,2748,Monterra 2021 M Block - Special Batch Chardonnay (Fleurieu),$23 ,12.0,750,2,Southern Australia,Chardonnay,Monterra,91.0,2021.0
2749,2749,Morambro Creek 2020 Chardonnay (Padthaway),$31 ,13.0,750,2,South Australia,Chardonnay,Morambro Creek,91.0,2020.0
2750,2750,Moric 2020 Blaufränkisch (Burgenland),$34 ,12.0,750,1,Austria,"Blaufränkisch, Other Red",Moric,91.0,2020.0
2751,2751,Navarro 2021 Grüner Veltliner (Anderson Valley),$24 ,12.0,750,2,Mendocino County,Grüner Veltliner,Navarro,91.0,2021.0
2752,2752,Netzl 2020 Christina Chardonnay (Weinland Österreich),$26 ,13.0,750,2,Austria,Chardonnay,Netzl,91.0,2020.0
2753,2753,Petaluma 2020 Chardonnay (Piccadilly Valley),$60 ,14.0,750,2,South Australia,Chardonnay,Petaluma,91.0,2020.0
2754,2754,Provam 2021 Portal do Fidalgo Alvarinho (Vinho Verde),$15 ,12.0,750,2,Portugal,"Alvarinho, Albariño",Provam,91.0,2021.0
2755,2755,Clos LaChance 2020 Chardonnay (Monterey County),$17 ,14.0,750,2,Central Coast,Chardonnay,Clos LaChance,91.0,2020.0
2756,2756,Adega Mãe 2019 Reserva White (Lisboa),$23 ,13.0,750,2,Portugal,Portuguese White,Adega Mãe,91.0,2019.0
2757,2757,Anselmo Mendes 2021 Passaros Loureiro Loureiro (Vinho Verde),$16 ,12.0,750,2,Portugal,"Loureiro, Portuguese White",Anselmo Mendes,91.0,2021.0
2758,2758,Barra of Mendocino 2021 Estate Grown Chardonnay (Mendocino),$22 ,14.0,750,2,Mendocino County,Chardonnay,Barra of Mendocino,91.0,2021.0
2759,2759,Beaulieu Vineyard 2019 Cabernet Sauvignon (Napa Valley),$38 ,14.0,750,1,Napa,Cabernet Sauvignon,Beaulieu Vineyard,91.0,2019.0
2760,2760,Bink 2019 Mirrors Zinfandel (Clare Valley),$35 ,8.0,750,1,South Australia,Zinfandel,Bink,91.0,2019.0
2762,2762,Château Rocher Corbin 2019  Montagne-Saint-Émilion,$33 ,15.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château Rocher Corbin,91.0,2019.0
2763,2763,Château Trois Fonds 2019 Cuvée Prestige  (Côtes de Bordeaux),$21 ,14.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château Trois Fonds,91.0,2019.0
2764,2764,Château Vieux Maillet 2020  Pomerol,$100 ,14.0,750,1,Bordeaux,Bordeaux-style Red Blend,Château Vieux Maillet,91.0,2020.0
2765,2765,Devil's Corner 2019 Resolution Pinot Noir (Tasmania),$29 ,13.0,750,1,Tasmania,Pinot Noir,Devil's Corner,91.0,2019.0
2766,2766,Dobbes Family Estate 2021 Grand Assemblage Chardonnay (Willamette Valley),$34 ,13.0,750,2,Willamette Valley,Chardonnay,Dobbes Family Estate,91.0,2021.0
2767,2767,Durigutti 2016 Carmela Las Compuertas Gran Reserva Malbec (Luján de Cuyo),$45 ,14.0,750,1,Mendoza Province,Malbec,Durigutti,91.0,2016.0
2768,2768,Harm 2017 Dürnsteiner Kellerberg Riesling (Wachau),$60 ,13.0,750,2,Austria,Riesling,Harm,91.0,2017.0
2769,2769,Hoyt Family Vineyards 2016 Petite Sirah (Paso Robles),$55 ,14.0,750,1,Central Coast,Petite Sirah,Hoyt Family Vineyards,91.0,2016.0
2770,2770,J. Lohr 2020 Seven Oaks Cabernet Sauvignon (Paso Robles),$17 ,13.0,750,1,Central Coast,Cabernet Sauvignon,J. Lohr,91.0,2020.0
2771,2771,Ledson 2017 Reserve Cabernet Sauvignon (Howell Mountain),$120 ,14.0,750,1,Napa,Cabernet Sauvignon,Ledson,91.0,2017.0
2772,2772,Lindquist Family 2020 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),$30 ,13.0,750,2,Central Coast,Chardonnay,Lindquist Family,91.0,2020.0
2773,2773,Lone Madrone 2019 Sheep Camp Zinfandel (Paso Robles Willow Creek District),$50 ,14.0,750,1,Central Coast,Zinfandel,Lone Madrone,91.0,2019.0
2774,2774,M by Michael Mondavi 2018 Red (Napa Valley),$200 ,14.0,750,1,Napa,Bordeaux-style Red Blend,M by Michael Mondavi,91.0,2018.0
2775,2775,Maria & Sepp Muster 2020 Opok White (Steirerland),$36 ,10.0,750,2,Austria,White Blend,Maria & Sepp Muster,91.0,2020.0
2776,2776,Materra Cunat Family Vineyards 2018 Hidden Block Cabernet Sauvignon (Napa Valley),$72 ,14.0,750,1,Napa,Cabernet Sauvignon,Materra Cunat Family Vineyards,91.0,2018.0
2778,2778,Monte da Ravasqueira 2019 Vinhas de Xisto Reserva Red (Douro),$20 ,14.0,750,1,Portugal,Portuguese Red,Monte da Ravasqueira,91.0,2019.0
2779,2779,Morgan 2021 Metallico Unoaked Chardonnay (Santa Lucia Highlands),$24 ,13.0,750,2,Central Coast,Chardonnay,Morgan,91.0,2021.0
2780,2780,Pali Wine Co. 2019 Pali Vineyard Reserve Chardonnay (Sta. Rita Hills),$79 ,14.0,750,2,Central Coast,Chardonnay,Pali Wine Co.,91.0,2019.0
2781,2781,Piattelli 2019 Single Parcel La Isla Cabernet Sauvignon (Cafayate),$80 ,14.0,750,1,Other,Cabernet Sauvignon,Piattelli,91.0,2019.0
2782,2782,Poças 2021 Poças Branco White (Douro),$20 ,12.0,750,2,Portugal,Portuguese White,Poças,91.0,2021.0
2784,2784,Quinta das Carvalhas 2020 Reserva Red (Douro),$25 ,14.0,750,1,Portugal,Portuguese Red,Quinta das Carvalhas,91.0,2020.0
2785,2785,Quinta de la Rosa 2021 La Rosa Reserva White (Douro),$28 ,12.0,750,2,Portugal,Portuguese White,Quinta de la Rosa,91.0,2021.0
2786,2786,Quinta Vale d'Aldeia 2020 Grande Reserva White (Douro),$21 ,14.0,750,2,Portugal,Portuguese White,Quinta Vale d'Aldeia,91.0,2020.0
2787,2787,Refugio Ranch 2021 Tiradora Sauvignon Blanc (Santa Ynez Valley),$32 ,14.0,750,2,Central Coast,Sauvignon Blanc,Refugio Ranch,91.0,2021.0
2788,2788,San Simeon 2019 Stormwatch Red (Paso Robles),$70 ,14.0,750,1,Central Coast,Bordeaux-style Red Blend,San Simeon,91.0,2019.0
2791,2791,Storm Wines 2021 Presquile Vineyard Sauvignon Blanc (Santa Maria Valley),$38 ,12.0,750,2,Central Coast,Sauvignon Blanc,Storm Wines,91.0,2021.0
2792,2792,Super Real Wines 2021 Unfiltered Natural Skin Contact Grenache Blanc (Ballard Canyon),$28 ,13.0,750,2,Central Coast,"Grenache Blanc, Other White",Super Real Wines,91.0,2021.0
2793,2793,Wenzel 2021 Wild + Free Voodoo Child Pinot Gris (Austria),$40 ,12.0,750,2,Austria,Pinot Gris,Wenzel,91.0,2021.0
2794,2794,Wiens Cellars 2019 Goldreyer Cabernet Sauvignon (Temecula Valley),$145 ,13.0,750,1,South Coast,Cabernet Sauvignon,Wiens Cellars,91.0,2019.0
2795,2795,DC Flynt MW Selections 2021 Vinaforé Collection Chardonnay (Napa Valley),$20 ,14.0,750,2,Napa,Chardonnay,DC Flynt MW Selections,90.0,2021.0
